groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-101471,101471,101471,0,J F Ingram State Technical College,J F Ingram State Technical College,Deatsville,Alabama,36022,1,1,2,2,502.479957,707,2219177,12819293,8391040,0.936068191,277,99,0,0,,277,99,2160,0,0,,0,0,,192,1944,1944,,,,12633434,8057136,690434,7366702,10000,,,7366702,,,12,,,,,86,118,,,,,,12,85,0.325670498,307,543,482,,,482,61,,,61,543,,,543,1,5,350,12,174,0,1,0,1,22,75,62,71,71,60,88,32,,,,,,,,,,,,,,1,22,75,62,71,71,60,88,32,,,0,3,6,6,9,11,8,13,5,,,,,,,,,,,,,,0,3,6,6,9,11,8,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,7.562490697,0.398025826,129,56343.26316,24.87661413,0.95,38,-86.381859,32.576179,
-101480,101480,101480,0,Jacksonville State University,Jacksonville State University,Jacksonville,Alabama,36265,1,1,2,2,7452.903807,7930,53266020,105171840,92953422,0.169200984,1059,87,594,49,4806,223,18,1532,348,29,5203,784,64,6456,0,5970,11940,0,6576,13152,111994117,194174304,114879272,79295032,4222437,,,79295032,,,,1118,373,,,,,,27,106,,106,1491,336,0.330383481,1961,7884,5957,294,294,6251,1927,1173,1173,3100,7884,1467,1467,9351,59,55,2624,105,5945,0,322,241,34,2053,1835,1169,433,199,105,97,31,1,,0,,2,90,89,52,21,24,15,1,,34,2053,1837,1259,522,251,126,121,46,2,,257,98,230,382,319,205,154,196,84,2,,1,,2,141,369,200,164,194,98,4,,258,98,232,523,688,405,318,390,182,6,,2919,1247,1672,2558,1069,1489,1252,537,715,2919,2558,1220,32,17,22,16,23,16,21,400,510,400,500,322,141,4.320463652,2.643265029,1112,59944.51553,10.98900538,0.620423892,322,-85.763653,33.824096,
2096,101499,101499,1,Jefferson Davis Community College,Jefferson Davis Community College,Brewton,Alabama,36426,1,1,2,2,931.481435,1209,3652070,12235693,10229230,0.300026013,310,96,172,53,4802,11,3,518,94,29,2525,2,1,222,578,2130,4260,,,,13789483,15128313,2158441,12969872,456095,,,12969872,,,144,,,,,51,53,,,,,,144,84,0.276315789,648,1433,678,,,678,755,,,755,1433,,,1433,58,19,458,19,777,12,90,0,3,254,122,61,80,64,38,43,13,0,,,,,,,,,,,,,3,254,122,61,80,64,38,43,13,0,,85,85,91,94,103,89,74,92,39,3,,,,,,,,,,,,,85,85,91,94,103,89,74,92,39,3,,,,,,,,,,,,,,,,,,,,,,,,,39,40,4.186878937,4.294234807,141,54070.12821,9.554672445,0.493670886,39,-87.08423,31.10199,
-101505,101505,101505,0,Jefferson State Community College,Jefferson State Community College,Birmingham,Alabama,35215-3098,1,1,2,2,5055.091996,6264,23177060,51108802,43555763,0.074230338,659,64,343,33,4810,99,10,1029,197,19,2309,224,22,2985,930,2130,4260,,,,52732035,107463146,69484963,37978183,8071583,,,37978183,,,654,,,,,177,51,,,,,,654,67,0.073304158,3390,8581,3273,,,3273,5308,,,5308,8581,,,8581,28,150,1522,161,6414,148,71,87,20,1310,913,465,250,123,66,82,44,0,0,,,,,,,,,,,,20,1310,913,465,250,123,66,82,44,0,0,560,642,695,859,914,554,409,475,188,11,1,,,,,,,,,,,,560,642,695,859,914,554,409,475,188,11,1,,,,,,,,,,,,,,,,,,,,,,,,154,328,3.046433183,6.488507039,853,53490.29221,7.319352453,0.319502075,154,-86.709463,33.651085,
-101514,101514,101514,0,John C Calhoun State Community College,John C Calhoun State Community College,Tanner,Alabama,35671,1,1,2,2,7082.276929,8378,28695734,56303542,49015267,0.07818291,1024,73,674,48,4566,80,6,989,357,25,1736,391,28,3345,720,2130,4260,,,,61221901,104856784,42375437,62481347,1089595,,,62481347,,,808,,,,,305,75,,,,,,808,136,0.114381833,3680,11212,4995,,,4995,6217,,,6217,11212,,,11212,269,63,2212,284,8041,207,136,0,29,1784,1250,637,517,271,192,226,69,2,18,,,,,,,,,,,,29,1784,1250,637,517,271,192,226,69,2,18,580,716,918,874,1016,668,488,650,228,30,49,,,,,,,,,,,,580,716,918,874,1016,668,488,650,228,30,49,,,,,,,,,,,,,,,,,,,,,,,,141,422,1.990885155,5.958535711,869,54329.16312,4.603039436,0.25044405,141,-86.94908,34.64771,
-101541,101541,101541,0,Judson College,Judson College (AL),Marion,Alabama,36756,1,2,2,2,273.535705,365,3339522,8280704,7906871,0.455455601,68,100,30,44,5245,56,82,427,64,94,8496,47,69,6674,550,12340,12340,,,,7763440,29933446,11442552,18490894,2689077,,,18490894,,13448669,,46,,,,,,,,,,,46,27,0.391304348,87,313,248,,,248,65,,,65,313,,,313,1,4,39,5,258,,5,1,1,119,85,17,10,7,3,5,1,,,,,,,,,,,,,,1,119,85,17,10,7,3,5,1,,,9,2,2,3,17,7,6,12,7,,,,,,,,,,,,,,9,2,2,3,17,7,6,12,7,,,269,0,269,221,0,221,69,,69,269,221,69,0,18,28,20,29,17,24,470,550,480,550,20,32,7.311659734,11.69865557,119,51207.5,30.3433879,0.384615385,20,-87.316603,32.629662,
2135,101569,101569,1,Lawson State Community College-Birmingham Campus,Lawson State Community College,Birmingham,Alabama,35221-1717,1,1,2,2,3150.019707,3749,13264860,38223397,28051314,0.072504874,931,92,858,85,4834,24,2,1719,295,29,1714,0,0,,870,2130,4260,,,,42633062,45073558,18332283,26741275,531764,,,26741275,,,215,,,,,223,113,,,,,,215,109,0.174121406,1813,4353,2542,,,2542,1811,,,1811,4353,,,4353,5,21,3510,41,610,16,146,4,4,852,579,332,288,202,96,134,55,0,,,,,,,,,,,,,4,852,579,332,288,202,96,134,55,0,,60,152,237,302,319,274,171,196,97,3,,,,,,,,,,,,,60,152,237,302,319,274,171,196,97,3,,,,,,,,,,,,,,,,,,,,,,,,,94,124,2.984108315,3.936483309,403,53429.18085,8.126933283,0.431192661,94,-86.888372,33.449443,
-101587,101587,101587,0,University of West Alabama,University of West Alabama,Livingston,Alabama,35470,1,1,2,2,3336.88212,4535,30918057,54040605,44762585,0.083658556,228,95,198,83,4022,10,4,1145,143,60,3861,160,67,6507,720,5060,10120,120,5880,11760,54011430,45211194,16856130,28355064,492526,,,28355064,,,51,199,944,,,,,,,,,,1194,74,0.309623431,468,1945,1541,738,738,2279,404,2474,2474,2878,1945,3212,3212,5157,21,16,2714,38,2281,4,69,14,230,267,502,330,116,48,24,17,7,0,,,,0,91,252,163,123,91,18,0,,230,267,502,421,368,211,147,108,25,0,,27,10,36,69,86,70,41,48,15,2,,,,2,199,632,570,496,404,169,2,,27,10,38,268,718,640,537,452,184,4,,770,340,430,478,263,215,326,134,192,770,478,269,57,18,34,18,35,16,34,,,,,115,4,3.446330912,0.689266182,409,52399.76522,11.29797177,0.833333333,115,-88.18725,32.5843,
-101602,101602,101602,0,Lurleen B Wallace Community College,Lurleen B Wallace Community College,Andalusia,Alabama,36420-1418,1,1,2,2,1323.687374,1641,5194512,16012026,12447062,0.157635212,324,92,257,73,5169,15,4,300,107,30,2853,0,0,,570,2130,4260,,,,18574035,25610744,7360352,18250392,411893,,,18250392,,,213,,,,,71,64,,,,,,213,99,0.25848564,635,1790,1088,,,1088,702,,,702,1790,,,1790,6,7,377,22,1349,12,15,2,3,442,241,106,106,66,45,50,29,0,,,,,,,,,,,,,3,442,241,106,106,66,45,50,29,0,,91,109,103,85,78,64,63,71,35,3,,,,,,,,,,,,,91,109,103,85,78,64,63,71,35,3,,,,,,,,,,,,,,,,,,,,,,,,,51,59,3.852873496,4.457245809,208,53242.62745,8.687852,0.463636364,51,-86.451742,31.321861,
-101648,101648,101648,0,Marion Military Institute,Marion Military Institute,Marion,Alabama,36756,1,1,2,2,481.772428,514,4893447,11464675,10822976,0.512688908,254,100,151,59,7364,5,2,2535,209,82,7001,165,65,4327,2570,6000,12000,,,,11342728,23851154,3827791,20023363,604910,,,20023363,,,102,,,,,,,,,,,,102,53,0.228448276,306,511,467,,,467,44,,,44,511,,,511,10,19,122,40,315,5,0,0,7,317,129,12,2,,,,,,,,,,,,,,,,,,7,317,129,12,2,,,,,,,0,15,25,3,1,,,,,,,,,,,,,,,,,,0,15,25,3,1,,,,,,,962,723,239,480,389,91,255,205,50,962,480,255,0,18,24,16,23,16,24,440,620,450,590,17,6,3.528636969,1.245401283,126,51812.41176,20.34155429,0.739130435,17,-87.318077,32.622556,
-101675,101675,101675,0,Miles College,Miles College,Fairfield,Alabama,35064-2621,1,2,2,2,1716.321411,1840,10544086,22910038,13852245,0.20883555,385,98,327,83,4909,130,33,466,95,24,4417,358,91,8029,658,8506,8506,,,,25168124,60376872,14068826,46308046,3004333,,,46308046,,13327732,,171,,,,,,,,,,,171,103,0.254320988,534,1794,1668,,,1668,123,,,123,1791,,,1791,0,1,1760,5,25,,0,0,16,598,467,334,132,56,29,26,10,,,,,,,,,,,,,,16,598,467,334,132,56,29,26,10,,,0,10,33,22,21,11,8,12,6,,,,,,,,,,,,,,0,10,33,22,21,11,8,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,102,41,5.942942816,2.388829956,338,33968.64706,15.03214948,0.713286713,102,-86.90718,33.48072,
-101693,101693,101693,0,University of Mobile,University of Mobile,Mobile,Alabama,36613-2842,1,2,2,2,1405.479955,1431,20849714,23375034,26528328,0.374516696,211,92,94,41,5082,121,53,509,208,91,7556,162,71,6264,500,14500,14500,150,7020,7020,23687657,42811752,21236239,21575513,812038,,,21575513,,11223136,30,272,62,,,,,,,,,,364,99,0.410788382,399,1415,1257,44,44,1301,158,111,111,269,1415,155,155,1570,35,6,378,9,983,7,105,47,11,406,346,175,85,76,59,67,32,,,,,,12,11,6,6,5,4,,,11,406,346,187,96,82,65,72,36,,,2,4,5,39,30,30,21,18,9,,,,,,12,24,24,20,18,13,,,2,4,5,51,54,54,41,36,22,,,796,256,540,618,225,393,228,85,143,796,618,221,7,19,25,20,26,17,24,430,540,470,590,84,65,5.976606048,4.695904752,267,40237.96429,14.01656419,0.56,84,-88.128739,30.793454,
-101709,101709,101709,0,University of Montevallo,University of Montevallo,Montevallo,Alabama,35115-6000,1,1,2,2,2705.153672,2842,21431523,49463215,39203328,0.252870363,356,87,142,35,4851,7,2,943,249,61,5539,224,55,5667,500,6510,13050,482,5592,11184,52070760,91143951,36168552,54975399,553636,,,54975399,,,,441,148,,,,,,,32,,32,589,199,0.407786885,624,2571,2275,219,219,2494,292,258,258,550,2567,477,477,3044,17,152,319,59,2273,,159,65,13,769,794,483,127,45,19,18,7,,,,,4,87,65,24,14,18,7,,,13,769,798,570,192,69,33,36,14,,,1,24,43,98,51,27,16,26,6,,,,,0,29,75,52,33,44,25,,,1,24,43,127,126,79,49,70,31,,,1543,524,1019,1057,346,711,518,176,342,1543,1057,507,11,20,25,20,27,17,24,,,,,137,80,5.064407298,2.957318131,464,59154.78102,13.78849578,0.631336406,137,-86.86473,33.10442,
2094,101736,101736,1,Northwest Shoals Community College-Muscle Shoals,Northwest Shoals Community College,Muscle Shoals,Alabama,35661,1,1,2,2,3123.054911,3502,11471885,37741426,22668298,0.433907156,840,92,624,68,4669,4,0,329,418,46,1901,235,26,3723,750,2130,4260,,,,41581405,37818889,7163607,30655282,810873,,,30655282,,,312,,,,,77,57,,,,,,312,79,0.126805778,1718,4520,2417,,,2417,2103,,,2103,4520,,,4520,40,35,485,83,3851,16,6,4,17,1173,452,222,204,133,90,100,26,0,,,,,,,,,,,,,17,1173,452,222,204,133,90,100,26,0,,470,276,286,266,238,157,149,183,63,15,,,,,,,,,,,,,470,276,286,266,238,157,149,183,63,15,,,,,,,,,,,,,,,,,,,,,,,,,91,148,2.913813641,4.738949657,493,52677.23333,7.108424486,0.380753138,90,-87.678939,34.730351,
-101879,101879,101879,0,University of North Alabama,University of North Alabama,Florence,Alabama,35632-0001,1,1,2,2,6054.172464,6036,38291392,78457528,64843293,0.133221064,899,97,443,48,4544,31,3,285,452,49,3079,552,60,5581,906,4008,8016,906,3780,7560,83854799,130350044,38382782,91967262,3757429,,,91967262,,,,915,389,,,,,,,9,,9,1304,283,0.330607477,1524,6042,4970,368,368,5338,1072,784,784,1856,6042,1152,1152,7194,80,40,879,118,5095,136,260,586,15,1779,1583,1073,290,99,65,49,17,0,,,,,117,108,40,37,52,14,0,,15,1779,1583,1190,398,139,102,101,31,0,,272,60,76,222,136,83,63,106,44,10,,,,,115,231,124,103,155,55,1,,272,60,76,337,367,207,166,261,99,11,,2437,,,2005,,,1074,506,568,2437,2005,988,86,18,24,17,24,16,23,360,470,400,460,236,110,3.898138043,1.816928749,818,62693.82203,10.53818674,0.682080925,236,-87.67976,34.8072,
-101897,101897,101897,0,Northeast Alabama Community College,Northeast Alabama Community College,Rainsville,Alabama,35986,1,1,2,2,2437.374748,2963,9608005,20752113,15735669,0.094368602,775,93,632,76,5211,25,3,434,322,39,3444,111,13,2736,720,2130,4260,,,,25686181,29295510,8285014,21010496,388083,,,21010496,,,334,,,,,153,37,,,,,,334,137,0.279022403,1809,3368,1966,,,1966,1404,,,1404,3370,,,3370,122,7,91,85,3055,,10,0,35,780,286,129,183,141,148,172,88,4,,,,,,,,,,,,,35,780,286,129,183,141,148,172,88,4,,290,176,201,138,149,136,107,155,50,2,,,,,,,,,,,,,290,176,201,138,149,136,107,155,50,2,,,,,,,,,,,,,,,,,,,,,,,,,49,160,2.010359713,6.564439881,324,57672.26531,4.266885922,0.234449761,49,-85.849296,34.495048,
-101912,101912,101912,0,Oakwood University,Oakwood College,Huntsville,Alabama,35896,1,2,2,2,1792.588001,1784,23892663,45147133,37392158,0.264181017,387,98,199,51,4009,19,5,968,352,89,5828,252,64,8783,792,13042,13042,792,10488,10488,42307290,67131740,14300091,52831649,3509366,,,52831649,,8259069,2,247,10,,,,,,25,,,,259,174,0.402777778,473,1859,1671,42,42,1713,188,15,15,203,1859,57,57,1916,1,3,1703,18,15,,44,132,62,698,549,234,73,20,16,8,6,0,5,,,2,8,11,4,7,4,5,,1,62,698,551,242,84,24,23,12,11,0,6,6,16,26,26,23,13,14,26,10,2,26,,,0,0,1,1,2,5,4,,2,6,16,26,26,24,14,16,31,14,2,28,1775,670,1105,996,373,623,487,192,295,1775,996,485,2,16,21,15,22,15,19,360,490,400,530,105,61,5.85745302,3.402901278,369,46946.2,16.56822426,0.63253012,105,-86.661596,34.756663,
2198,101949,101949,1,Alabama Southern Community College,Alabama Southern Community College,Monroeville,Alabama,36460,1,1,2,2,1086.247503,1313,4261289,19637697,14609103,0.223722446,327,84,244,63,4969,28,7,357,165,42,3101,0,0,,608,2272,4544,,,,20642228,21900304,5380751,16519553,834416,,,16519553,,,129,,,,,27,38,,,,,,129,75,0.221893491,612,1431,912,,,912,519,,,519,1431,,,1431,7,4,598,9,783,3,27,0,8,497,175,57,63,36,33,36,7,0,,,,,,,,,,,,,8,497,175,57,63,36,33,36,7,0,,75,93,74,58,67,37,45,50,16,4,,,,,,,,,,,,,75,93,74,58,67,37,45,50,16,4,,,,,,,,,,,,,,,,,,,,,,,,,60,61,5.523603031,5.615663082,200,47756.7,12.70428697,0.495867769,60,-87.323941,31.48897,
-101958,101958,101958,0,Prince Institute of Professional Studies Inc,,Montgomery,Alabama,36117,1,3,2,2,63,66,876131,955134,876131,,2,100,2,100,1850,0,0,,0,0,,2,100,2501,295,7800,7800,,,,799087,146339,28249,,,,,,,,4,,,,,,2,,,,,,4,,,22,63,63,,,63,,,,,63,,,63,0,0,20,0,43,,0,0,,8,4,6,8,7,11,10,7,,2,,,,,,,,,,,,,8,4,6,8,7,11,10,7,,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,4,4,6.349206349,6.349206349,14,21091,15.87301587,0.5,4,-86.161564,32.38201,
-101994,101994,101994,0,Reid State Technical College,Reid State Technical College,Evergreen,Alabama,36401,1,1,2,2,577.991938,770,2613610,8655330,7207303,0.338482406,151,95,130,82,3747,124,78,2745,1,1,2963,0,0,,660,2130,4230,,,,9967249,8039397,3483538,4555859,8000,,,4555859,,,42,,,,,88,99,,,,,,42,29,0.258928571,362,760,486,,,486,274,,,274,760,,,760,8,1,431,3,307,5,5,0,5,113,68,40,68,52,38,31,35,2,34,,,,,,,,,,,,5,113,68,40,68,52,38,31,35,2,34,49,48,34,21,28,22,21,24,15,12,0,,,,,,,,,,,,49,48,34,21,28,22,21,24,15,12,0,,,,,,,,,,,,,,,,,,,,,,,,26,14,4.498332639,2.422179114,82,48509.84615,10.38076763,0.65,26,-86.965527,31.45764,
-102030,102030,102030,0,Bishop State Community College,Bishop State Community College,Mobile,Alabama,36603-5898,1,1,2,2,2311.322569,2826,9314009,33154411,24364988,0.039500713,464,89,411,78,4520,16,3,3017,124,24,2341,0,0,,570,2130,4260,,,,45136945,44087218,13035605,31051613,1335023,,,31051613,,,201,,,,,89,45,,,,,,201,56,0.167164179,1352,3598,1661,,,1661,1937,,,1937,3598,,,3598,16,119,2058,49,1311,10,35,0,5,380,432,257,212,129,95,106,44,1,,,,,,,,,,,,,5,380,432,257,212,129,95,106,44,1,,445,232,184,219,257,190,128,195,75,12,,,,,,,,,,,,,445,232,184,219,257,190,128,195,75,12,,,,,,,,,,,,,,,,,,,,,,,,,98,84,4.239996672,3.634282862,378,52247.68367,12.33060257,0.538461538,98,-88.056355,30.694054,
-102049,102049,102049,0,Samford University,Samford University,Birmingham,Alabama,35229-2240,1,2,2,2,4348.782124,5100,97848294,128558576,129904861,0.249365615,688,94,108,15,5366,200,27,539,672,92,9994,290,40,6563,220,20200,20200,220,13090,13090,123327778,476596010,200095712,276500298,58273343,,,276500298,,224170167,1,576,213,15,311,,1,,,11,,11,1116,488,0.733834586,868,2908,2702,1452,1452,4154,206,298,298,504,2908,1750,1750,4658,21,57,348,52,3940,1,200,39,17,1260,1063,283,42,14,9,8,5,,1,,2,87,629,468,126,39,58,32,2,9,17,1262,1150,912,510,140,48,66,37,2,10,2,4,21,54,28,21,22,29,22,,3,,0,0,11,53,51,57,75,49,0,2,2,4,21,65,81,72,79,104,71,0,5,2288,791,1497,1911,649,1262,733,246,487,2288,1911,732,1,21,28,23,31,22,28,520,650,520,645,282,137,6.484574117,3.150307284,1075,69263.02128,20.25854538,0.673031026,282,-86.790142,33.463236,
-102058,102058,102058,0,Selma University,,Selma,Alabama,36701,1,2,2,-1,,459,120449,3151530,1139861,0.33209076,214,83,214,83,1963,0,0,,16,6,1000,80,31,1375,160,3600,3600,,,,2575130,1617828,737630,880198,307011,,,880198,,619191,3,5,13,,,,,,,,,,21,,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,18,,,46,15641.57143,,0.28,7,-87.031607,32.419785,
1877,102067,102067,1,Shelton State Community College,Shelton State Community College,Tuscaloosa,Alabama,35405-8522,1,1,2,2,4375.848972,5131,16178369,40812916,35763868,0.386402733,805,74,600,55,4998,51,5,1180,182,17,2730,28,3,2131,570,2130,4260,,,,44814046,85911680,18393969,67517711,1810736,,,67517711,,,291,,,,,116,110,,,,,,291,82,0.097156398,1838,5834,3652,,,3652,2156,,,2156,5808,,,5808,19,43,1793,52,3692,33,137,39,0,1477,1078,506,279,119,81,75,32,2,3,,,,,,,,,,,,0,1477,1078,506,279,119,81,75,32,2,3,38,245,487,508,322,190,144,153,64,4,1,,,,,,,,,,,,38,245,487,508,322,190,144,153,64,4,1,,,,,,,,,,,,,,,,,,,,,,,,82,207,1.873922078,4.730510612,583,55554.31707,6.718696232,0.283737024,82,-87.557337,33.119706,
-102076,102076,102076,0,Snead State Community College,Snead State Community College,Boaz,Alabama,35957-0734,1,1,2,2,1784.195324,2109,6996559,16603799,13133139,0.229378327,546,91,365,61,4782,2,0,500,328,54,3195,0,0,,690,2130,4260,,,,18276434,31131347,8322184,22809163,584139,,,22809163,,,282,,,,,49,17,,,,,,282,123,0.257322176,935,2483,1431,,,1431,1052,,,1052,2483,,,2483,28,11,59,102,1657,17,608,1,32,678,281,114,106,79,58,59,23,1,,,,,,,,,,,,,32,678,281,114,106,79,58,59,23,1,,180,162,131,127,132,104,81,92,38,5,,,,,,,,,,,,,180,162,131,127,132,104,81,92,38,5,,,,,,,,,,,,,,,,,,,,,,,,,35,67,1.961668632,3.755194238,178,59094.48571,5.380576819,0.343137255,35,-86.168184,34.200609,
1756,102094,102094,1,University of South Alabama,University of South Alabama,Mobile,Alabama,36688-0002,1,1,1,2,12352.3307,13335,94555000,567593000,209252000,0.143598964,1579,90,745,42,4949,139,8,608,830,47,4667,946,54,6517,1102,4860,10200,1102,5232,11040,573547000,917157000,497886000,419271000,56422000,,,419271000,,,,1581,694,21,157,64,55,27,0,28,,28,2453,458,0.368167203,3058,11408,8527,2407,2407,10934,2881,707,707,3588,11408,3114,3114,14522,113,437,2543,294,9704,34,620,777,121,2720,2465,1733,849,305,159,142,31,2,0,,,54,715,676,341,228,254,139,0,,121,2720,2519,2448,1525,646,387,396,170,2,0,173,137,364,702,653,324,194,241,87,4,2,,,0,64,158,127,108,170,78,2,,173,137,364,766,811,451,302,411,165,6,2,4050,1843,2207,3631,1621,2010,1841,869,972,4050,3631,1753,88,18,24,18,25,17,24,,,,,724,340,5.861242042,4.290688235,3304,63996.29225,21.53439756,0.577352472,503,-88.174087,30.696578,
-102234,102234,102234,0,Spring Hill College,Spring Hill College,Mobile,Alabama,36608-1791,1,2,2,2,1330.180897,1482,32390495,38838382,44644691,0.593417791,353,100,118,33,5509,140,40,430,349,99,16649,243,69,6842,1540,23910,23910,0,5112,5112,36655935,172557035,98903931,73653104,2779805,,,73653104,,39842829,,261,58,,,1,1,,1,0,,0,319,199,0.644012945,395,1310,1184,26,26,1210,126,185,185,311,1310,211,211,1521,10,17,273,95,1033,,78,15,6,579,492,90,5,6,4,2,0,0,,,,0,12,6,2,2,3,1,0,,6,579,492,102,11,8,6,5,1,0,,0,3,5,6,18,24,16,27,26,1,,,,1,15,32,17,26,37,51,6,,0,3,6,21,50,41,42,64,77,7,,4234,1523,2711,2329,876,1453,358,152,206,4234,2329,358,0,21,26,22,28,20,25,480,570,480,600,82,47,6.164575073,3.533354005,345,50794.14634,17.81712552,0.635658915,82,-88.148412,30.685751,
-102261,102261,102261,0,Southeastern Bible College,,Birmingham,Alabama,35244-2083,1,2,2,2,191.464283,176,1838138,2953165,2893664,0.087225769,29,100,20,69,4417,0,0,,16,55,1266,29,100,7038,360,10080,10080,,,,2851880,11691205,2585682,9105523,1742000,,,9105523,,1469180,0,30,,,,,0,,,,,,30,13,0.52,66,203,184,,,184,19,,,19,203,,,203,0,0,74,2,114,0,11,2,,20,38,44,24,14,13,17,13,1,,,,,,,,,,,,,,20,38,44,24,14,13,17,13,1,,,0,2,4,3,3,2,4,1,0,,,,,,,,,,,,,,0,2,4,3,3,2,4,1,0,,72,51,21,72,51,21,33,27,6,72,72,32,1,15,20,17,21,16,18,,,,,9,15,4.700615623,7.834359372,43,45173.33333,13.57955625,0.375,9,-86.764053,33.364978,
-102270,102270,102270,0,Stillman College,Stillman College,Tuscaloosa,Alabama,35403,1,2,2,2,1023.999996,1145,14148956,22789568,16909576,0.267979701,426,99,311,72,4238,172,40,475,286,66,2383,325,75,3885,1302,12160,12160,,,,21513752,66916812,46815213,20101599,469716,,,20101599,,15420147,,96,,,,,,,,,,,96,82,0.238372093,488,1041,1013,,,1013,28,,,28,1041,,,1041,1,0,910,3,27,,100,0,14,562,272,108,31,7,4,4,3,,8,,,,,,,,,,,,14,562,272,108,31,7,4,4,3,,8,0,1,6,8,5,1,3,1,0,,3,,,,,,,,,,,,0,1,6,8,5,1,3,1,0,,3,5909,2064,3845,2580,835,1745,384,159,225,5909,2580,384,0,16,19,15,20,15,18,370,470,380,450,53,2,5.17578127,0.195312501,270,45347.0566,17.87109382,0.963636364,53,-87.582864,33.200716,
-102298,102298,102298,0,Talladega College,Talladega College,Talladega,Alabama,35160,1,2,2,2,683.607139,642,5922112,13411961,8041677,0.190523246,172,86,148,74,5410,6,3,2529,57,28,5422,135,67,7591,800,8140,8140,,,,13371300,60487318,16229441,44257877,74795,,,44257877,,45201502,,106,,,,,,,,,,,106,17,0.193181818,263,700,673,,,673,27,,,27,700,,,700,0,1,654,24,15,,6,0,2,155,235,137,33,20,13,22,17,,39,,,,,,,,,,,,2,155,235,137,33,20,13,22,17,,39,9,1,5,3,0,1,0,3,0,,5,,,,,,,,,,,,9,1,5,3,0,1,0,3,0,,5,,,,,,,,,,,,,,,,,,,,,,,,33,11,4.827334022,1.609111341,137,40351.18182,16.6762448,0.75,33,-86.112036,33.433069,
